fotograma;tipo_objeto;confianza;identificador_tracking;x1;y1;x2;y2;matricula_detectada;confianza_matricula;mx1;my1;mx2;my2;texto_matricula
2478;car;0.56;463;1302;318;1344;348;0;0;;;;;
2478;car;0.67;461;1192;317;1255;358;0;0;;;;;
2478;car;0.41;428;1258;319;1299;347;0;0;;;;;
2478;car;0.86;466;1432;326;1631;460;1;0.9990620429353072;1540;379;1589;392;522 3 conf(0.65)
2478;car;0.37;471;1388;325;1456;368;0;0;;;;;
2478;car;0.37;470;1402;326;1466;373;0;0;;;;;
2479;car;0.53;451;1383;324;1433;359;0;0;;;;;
2479;car;0.5;455;1364;322;1398;357;1;0.8881115408913196;1364;322;1398;341;3 conf(0.54)
2479;car;0.56;457;1341;321;1383;353;0;0;;;;;
2479;car;0.55;463;1302;318;1344;348;0;0;;;;;
2479;car;0.58;461;1194;317;1255;358;0;0;;;;;
2479;car;0.42;428;1257;319;1300;348;0;0;;;;;
2479;car;0.85;466;1432;325;1626;458;1;0.9990620429353072;1534;378;1583;391;522 3 conf(0.65)
2479;car;0.37;471;1387;325;1454;367;0;0;;;;;
2480;car;0.55;451;1384;324;1434;359;0;0;;;;;
2480;car;0.49;455;1365;322;1398;357;1;0.8881115408913196;1365;322;1398;341;3 conf(0.54)
2480;car;0.55;457;1341;321;1383;352;0;0;;;;;
2480;car;0.56;463;1303;318;1344;348;0;0;;;;;
2480;car;0.6;461;1195;316;1256;358;0;0;;;;;
2480;car;0.39;428;1257;319;1300;347;0;0;;;;;
2480;car;0.84;466;1431;326;1619;454;0;0;;;;;
2480;car;0.4;471;1387;325;1453;368;0;0;;;;;
2481;car;0.58;451;1383;324;1437;360;0;0;;;;;
2481;car;0.48;455;1364;322;1398;357;1;0.8881115408913196;1364;322;1398;341;3 conf(0.54)
2481;car;0.54;457;1341;321;1383;352;0;0;;;;;
2481;car;0.57;463;1303;318;1344;348;0;0;;;;;
2481;car;0.65;461;1194;316;1257;359;0;0;;;;;
2481;car;0.39;428;1258;318;1300;347;0;0;;;;;
2481;car;0.86;466;1432;326;1614;452;1;0.9990620429353072;1523;375;1572;389;522 3 conf(0.65)
2481;car;0.4;471;1386;325;1451;367;0;0;;;;;
2482;car;0.56;451;1383;324;1437;360;0;0;;;;;
2482;car;0.47;455;1364;323;1398;357;1;0.8881115408913196;1364;323;1397;342;3 conf(0.54)
2482;car;0.53;457;1341;322;1383;352;0;0;;;;;
2482;car;0.56;463;1303;318;1344;348;0;0;;;;;
2482;car;0.65;461;1195;315;1258;360;0;0;;;;;
2482;car;0.39;428;1258;318;1300;346;0;0;;;;;
2482;car;0.86;466;1429;324;1609;448;0;0;;;;;
2482;car;0.39;471;1385;324;1452;367;0;0;;;;;
2483;car;0.56;451;1383;324;1436;360;0;0;;;;;
2483;car;0.47;455;1365;323;1398;357;1;0.8881115408913196;1365;323;1398;341;3 conf(0.54)
2483;car;0.52;457;1341;322;1383;352;0;0;;;;;
2483;car;0.58;463;1303;318;1344;348;0;0;;;;;
2483;car;0.65;461;1197;314;1259;360;0;0;;;;;
2483;car;0.38;428;1258;318;1300;346;0;0;;;;;
2483;car;0.87;466;1429;324;1601;446;1;0.9990620429353072;1515;374;1562;386;522 3 conf(0.65)
2483;car;0.4;471;1385;324;1454;367;0;0;;;;;
2484;car;0.57;451;1383;324;1434;360;0;0;;;;;
2484;car;0.48;455;1365;323;1398;357;1;0.8881115408913196;1365;323;1398;341;3 conf(0.54)
2484;car;0.52;457;1341;322;1383;352;0;0;;;;;
2484;car;0.58;463;1303;318;1344;348;0;0;;;;;
2484;car;0.65;461;1198;313;1260;361;0;0;;;;;
2484;car;0.38;428;1258;318;1301;346;0;0;;;;;
2484;car;0.86;466;1429;325;1597;444;0;0;;;;;
2484;car;0.39;471;1385;324;1455;365;0;0;;;;;
2485;car;0.54;451;1383;324;1434;359;0;0;;;;;
2485;car;0.47;455;1364;323;1397;357;0;0;;;;;
2485;car;0.53;457;1341;322;1383;352;0;0;;;;;
2485;car;0.57;463;1303;318;1344;347;0;0;;;;;
2485;car;0.67;461;1198;312;1262;361;0;0;;;;;
2485;car;0.88;466;1428;325;1593;443;1;0.9990620429353072;1507;372;1554;385;522 3 conf(0.65)
2485;car;0.36;471;1385;325;1457;364;0;0;;;;;
2486;car;0.5;451;1383;325;1434;359;0;0;;;;;
2486;car;0.47;455;1361;323;1397;357;0;0;;;;;
2486;car;0.53;457;1341;321;1384;352;0;0;;;;;
2486;car;0.57;463;1303;318;1344;347;0;0;;;;;
2486;car;0.65;461;1196;311;1263;361;0;0;;;;;
2486;car;0.87;466;1428;325;1588;440;1;0.9990620429353072;1503;371;1549;385;522 3 conf(0.65)
2486;car;0.43;471;1388;326;1461;367;0;0;;;;;
2486;car;0.65;473;1869;396;1919;543;0;0;;;;;
2487;car;0.47;451;1384;324;1431;359;0;0;;;;;
2487;car;0.52;455;1360;323;1397;357;0;0;;;;;
2487;car;0.54;457;1342;321;1383;351;0;0;;;;;
2487;car;0.56;463;1303;318;1344;347;0;0;;;;;
2487;car;0.7;461;1195;311;1264;362;0;0;;;;;
2487;car;0.91;466;1427;325;1584;439;1;0.9990620429353072;1501;371;1545;383;522 3 conf(0.65)
2487;car;0.41;471;1390;325;1460;364;0;0;;;;;
2487;car;0.73;473;1849;391;1919;538;0;0;;;;;
2488;car;0.45;451;1384;324;1429;359;0;0;;;;;
2488;car;0.52;455;1359;323;1397;357;0;0;;;;;
2488;car;0.55;457;1342;321;1383;351;0;0;;;;;
2488;car;0.55;463;1303;318;1344;347;0;0;;;;;
2488;car;0.66;461;1195;311;1265;361;0;0;;;;;
2488;car;0.91;466;1427;325;1581;438;0;0;;;;;
2488;car;0.4;471;1392;324;1461;362;0;0;;;;;
2488;car;0.74;473;1829;388;1919;534;0;0;;;;;
2489;car;0.46;451;1384;324;1430;359;0;0;;;;;
2489;car;0.52;455;1358;323;1396;357;0;0;;;;;
2489;car;0.56;457;1342;321;1383;351;0;0;;;;;
2489;car;0.55;463;1302;318;1344;347;0;0;;;;;
2489;car;0.67;461;1196;312;1266;361;0;0;;;;;
2489;car;0.91;466;1426;327;1578;436;0;0;;;;;
2489;car;0.43;471;1391;324;1461;362;0;0;;;;;
2489;car;0.7;473;1807;376;1919;530;0;0;;;;;
2490;car;0.47;451;1384;324;1433;359;0;0;;;;;
2490;car;0.48;455;1356;323;1396;357;0;0;;;;;
2490;car;0.56;457;1342;321;1383;351;0;0;;;;;
2490;car;0.55;463;1302;318;1344;346;0;0;;;;;
2490;car;0.73;461;1194;313;1267;362;0;0;;;;;
2490;car;0.91;466;1424;327;1574;435;0;0;;;;;
2490;car;0.43;471;1388;323;1461;363;0;0;;;;;
2490;car;0.79;473;1788;346;1919;526;0;0;;;;;
2491;car;0.48;451;1384;325;1435;359;0;0;;;;;
2491;car;0.49;455;1358;323;1396;356;0;0;;;;;
2491;car;0.56;457;1342;321;1383;351;0;0;;;;;
2491;car;0.56;463;1302;318;1344;346;0;0;;;;;
2491;car;0.69;461;1196;313;1269;361;0;0;;;;;
2491;car;0.9;466;1422;325;1569;433;0;0;;;;;
2491;car;0.43;471;1387;323;1459;362;0;0;;;;;
2491;car;0.86;473;1770;334;1919;522;0;0;;;;;
2492;car;0.48;451;1384;325;1437;360;0;0;;;;;
2492;car;0.48;455;1357;323;1396;356;0;0;;;;;
2492;car;0.57;457;1342;321;1383;351;0;0;;;;;
2492;car;0.55;463;1302;318;1344;346;0;0;;;;;
2492;car;0.69;461;1198;313;1270;361;0;0;;;;;
2492;car;0.87;466;1421;324;1566;431;0;0;;;;;
2492;car;0.39;471;1386;324;1455;363;0;0;;;;;
2492;car;0.88;473;1752;328;1919;516;0;0;;;;;
2493;car;0.48;451;1384;325;1437;360;0;0;;;;;
2493;car;0.48;455;1357;323;1395;356;0;0;;;;;
2493;car;0.57;457;1342;321;1383;351;0;0;;;;;
2493;car;0.55;463;1302;318;1344;346;0;0;;;;;
2493;car;0.7;461;1199;313;1271;361;0;0;;;;;
2493;car;0.87;466;1419;324;1563;428;0;0;;;;;
2493;car;0.87;473;1734;325;1919;522;0;0;;;;;
2494;car;0.5;451;1383;325;1435;360;0;0;;;;;
2494;car;0.48;455;1361;323;1396;356;1;0.8881115408913196;1361;323;1395;343;3 conf(0.54)
2494;car;0.57;457;1343;321;1382;351;1;0.848489044733558;1343;321;1382;342;7 conf(0.68)
2494;car;0.55;463;1302;318;1343;346;0;0;;;;;
2494;car;0.74;461;1200;315;1272;361;0;0;;;;;
2494;car;0.88;466;1418;325;1560;428;0;0;;;;;
2494;car;0.88;473;1719;324;1919;532;0;0;;;;;
2494;car;0.37;471;1386;324;1448;362;0;0;;;;;
2495;car;0.48;451;1383;325;1435;360;1;0.7008574093575248;1383;333;1434;360;3 conf(0.64)
2495;car;0.47;455;1363;323;1396;356;1;0.8881115408913196;1363;323;1395;340;3 conf(0.54)
2495;car;0.57;457;1343;321;1381;351;0;0;;;;;
2495;car;0.55;463;1303;319;1343;346;0;0;;;;;
2495;car;0.75;461;1201;315;1272;361;0;0;;;;;
2495;car;0.87;466;1417;326;1558;427;0;0;;;;;
2495;car;0.88;473;1705;324;1919;537;0;0;;;;;
2496;car;0.5;451;1383;326;1436;360;0;0;;;;;
2496;car;0.48;455;1364;324;1396;356;1;0.8881115408913196;1364;324;1395;340;3 conf(0.54)
2496;car;0.58;457;1343;322;1381;350;0;0;;;;;
2496;car;0.54;463;1303;318;1343;346;0;0;;;;;
2496;car;0.74;461;1202;315;1272;361;0;0;;;;;
2496;car;0.83;466;1416;324;1555;426;0;0;;;;;
2496;car;0.88;473;1690;324;1919;536;0;0;;;;;
2497;car;0.52;451;1383;326;1436;360;0;0;;;;;
2497;car;0.49;455;1359;324;1394;356;0;0;;;;;
2497;car;0.57;457;1342;322;1383;351;0;0;;;;;
2497;car;0.53;463;1304;318;1343;346;0;0;;;;;
2497;car;0.76;461;1202;316;1274;362;0;0;;;;;
2497;car;0.86;466;1416;324;1552;424;0;0;;;;;
2497;car;0.88;473;1677;324;1919;532;0;0;;;;;
2498;car;0.53;451;1383;326;1437;360;1;0.7008574093575248;1383;332;1436;360;3 conf(0.64)
2498;car;0.5;455;1359;324;1393;356;0;0;;;;;
2498;car;0.57;457;1342;322;1383;351;0;0;;;;;
2498;car;0.54;463;1304;318;1342;346;0;0;;;;;
2498;car;0.75;461;1204;315;1275;362;0;0;;;;;
2498;car;0.86;466;1415;325;1549;422;0;0;;;;;
2498;car;0.87;473;1664;323;1919;527;0;0;;;;;
2499;car;0.53;451;1383;326;1437;360;1;0.7008574093575248;1383;332;1436;360;3 conf(0.64)
2499;car;0.5;455;1358;324;1393;356;0;0;;;;;
2499;car;0.57;457;1342;322;1383;351;0;0;;;;;
2499;car;0.53;463;1304;318;1342;346;0;0;;;;;
2499;car;0.78;461;1204;315;1276;362;0;0;;;;;
2499;car;0.86;466;1415;325;1546;420;0;0;;;;;
2499;car;0.88;473;1649;323;1919;521;0;0;;;;;
2500;car;0.51;451;1383;326;1437;360;1;0.7008574093575248;1383;333;1436;360;3 conf(0.64)
2500;car;0.5;455;1360;324;1393;356;0;0;;;;;
2500;car;0.57;457;1342;322;1384;351;0;0;;;;;
2500;car;0.52;463;1304;318;1342;346;0;0;;;;;
2500;car;0.76;461;1203;315;1278;363;0;0;;;;;
2500;car;0.85;466;1414;326;1544;418;0;0;;;;;
2500;car;0.91;473;1639;323;1919;517;0;0;;;;;
2501;car;0.43;451;1383;325;1437;360;1;0.7008574093575248;1383;332;1436;360;3 conf(0.64)
2501;car;0.49;455;1361;324;1394;356;0;0;;;;;
2501;car;0.58;457;1342;322;1384;351;0;0;;;;;
2501;car;0.51;463;1304;318;1342;346;0;0;;;;;
2501;car;0.75;461;1204;315;1278;363;0;0;;;;;
2501;car;0.84;466;1412;325;1541;416;0;0;;;;;
2501;car;0.89;473;1630;322;1919;511;1;0.9298516637342326;1890;400;1918;421;51 conf(0.85)
2502;car;0.43;451;1383;325;1434;360;0;0;;;;;
2502;car;0.5;455;1363;324;1394;357;1;0.8881115408913196;1363;324;1394;341;3 conf(0.54)
2502;car;0.57;457;1342;322;1383;350;0;0;;;;;
2502;car;0.54;463;1304;318;1342;346;0;0;;;;;
2502;car;0.78;461;1207;314;1278;363;0;0;;;;;
2502;car;0.9;466;1411;323;1539;415;0;0;;;;;
2502;car;0.89;473;1620;323;1919;508;1;0.9298516637342326;1870;398;1919;420;51 conf(0.85)
2503;car;0.4;451;1383;325;1433;359;0;0;;;;;
2503;car;0.49;455;1364;324;1395;357;1;0.8881115408913196;1364;324;1395;341;3 conf(0.54)
2503;car;0.57;457;1342;322;1383;350;0;0;;;;;
2503;car;0.56;463;1304;318;1342;346;0;0;;;;;
2503;car;0.74;461;1208;313;1279;364;0;0;;;;;
2503;car;0.9;466;1409;322;1537;414;0;0;;;;;
2503;car;0.9;473;1611;322;1919;506;1;0.9298516637342326;1849;395;1916;420;51 conf(0.85)
2504;car;0.4;451;1383;325;1431;359;1;0.7008574093575248;1383;325;1430;354;3 conf(0.64)
2504;car;0.5;455;1363;324;1395;357;1;0.8881115408913196;1363;324;1395;342;3 conf(0.54)
2504;car;0.57;457;1342;322;1383;350;0;0;;;;;
2504;car;0.54;463;1303;318;1342;346;0;0;;;;;
2504;car;0.72;461;1207;313;1280;365;0;0;;;;;
2504;car;0.89;466;1407;322;1535;414;0;0;;;;;
2504;car;0.9;473;1600;323;1919;505;1;0.9298516637342326;1831;395;1897;416;51 conf(0.85)
2505;car;0.44;451;1382;325;1430;359;0;0;;;;;
2505;car;0.51;455;1363;324;1395;357;1;0.8881115408913196;1363;324;1395;342;3 conf(0.54)
2505;car;0.56;457;1342;322;1383;350;0;0;;;;;
2505;car;0.54;463;1303;318;1342;346;0;0;;;;;
2505;car;0.7;461;1208;315;1281;366;0;0;;;;;
2505;car;0.86;466;1407;323;1532;413;0;0;;;;;
2505;car;0.88;473;1591;323;1919;503;1;0.9298516637342326;1815;393;1879;414;51 conf(0.85)
2506;car;0.35;451;1382;325;1429;359;0;0;;;;;
2506;car;0.52;455;1362;323;1396;357;1;0.8881115408913196;1362;323;1396;342;3 conf(0.54)
2506;car;0.56;457;1342;322;1383;350;0;0;;;;;
2506;car;0.54;463;1303;318;1342;346;0;0;;;;;
2506;car;0.71;461;1209;315;1282;366;0;0;;;;;
2506;car;0.87;466;1404;323;1529;411;0;0;;;;;
2506;car;0.89;473;1584;322;1913;499;1;0.9298516637342326;1784;391;1863;412;51 conf(0.85)
2507;car;0.35;451;1383;324;1429;359;0;0;;;;;
2507;car;0.53;455;1362;323;1397;357;1;0.8881115408913196;1362;323;1396;342;3 conf(0.54)
2507;car;0.57;457;1342;321;1383;350;0;0;;;;;
2507;car;0.56;463;1302;318;1342;346;0;0;;;;;
2507;car;0.73;461;1209;315;1282;367;0;0;;;;;
2507;car;0.88;466;1404;322;1525;410;0;0;;;;;
2507;car;0.89;473;1574;322;1900;495;1;0.9298516637342326;1779;389;1842;409;51 conf(0.85)
2508;car;0.37;451;1383;324;1432;359;0;0;;;;;
2508;car;0.53;455;1362;323;1397;357;1;0.8881115408913196;1362;323;1396;342;3 conf(0.54)
2508;car;0.56;457;1342;321;1383;351;0;0;;;;;
2508;car;0.55;463;1302;318;1343;346;0;0;;;;;
2508;car;0.74;461;1209;315;1282;368;0;0;;;;;
2508;car;0.85;466;1402;323;1522;409;0;0;;;;;
2508;car;0.91;473;1567;323;1884;491;1;0.9298516637342326;1768;388;1827;407;51 conf(0.85)
2509;car;0.36;451;1384;324;1433;359;0;0;;;;;
2509;car;0.53;455;1361;323;1398;357;1;0.8881115408913196;1361;323;1397;344;3 conf(0.54)
